"key_ID","year","opinion_by","notification_by","count_opinions"
23985,2019,"Spain","Malta",0
23986,2019,"Spain","Netherlands",0
23987,2019,"Spain","Norway",0
23988,2019,"Spain","Poland",0
23989,2019,"Spain","Portugal",0
23990,2019,"Spain","Romania",1
23991,2019,"Spain","Slovakia",0
23992,2019,"Spain","Slovenia",1
23993,2019,"Spain","Spain",0
23994,2019,"Spain","Sweden",0
23995,2019,"Spain","Switzerland",0
23996,2019,"Spain","Turkey",0
23997,2019,"Spain","United Kingdom",0
23998,2019,"Sweden","Austria",0
23999,2019,"Sweden","Belgium",0
24000,2019,"Sweden","Bulgaria",0
24001,2019,"Sweden","Croatia",0
24002,2019,"Sweden","Cyprus",0
24003,2019,"Sweden","Czech Republic",0
24004,2019,"Sweden","Denmark",0
24005,2019,"Sweden","Estonia",0
24006,2019,"Sweden","Finland",0
24007,2019,"Sweden","France",0
24008,2019,"Sweden","Germany",0
24009,2019,"Sweden","Greece",0
24010,2019,"Sweden","Hungary",0
24011,2019,"Sweden","Iceland",0
24012,2019,"Sweden","Ireland",0
24013,2019,"Sweden","Italy",0
24014,2019,"Sweden","Latvia",0
24015,2019,"Sweden","Liechtenstein",0
24016,2019,"Sweden","Lithuania",0
24017,2019,"Sweden","Luxembourg",0
24018,2019,"Sweden","Malta",0
24019,2019,"Sweden","Netherlands",0
24020,2019,"Sweden","Norway",0
24021,2019,"Sweden","Poland",0
24022,2019,"Sweden","Portugal",0
24023,2019,"Sweden","Romania",0
24024,2019,"Sweden","Slovakia",0
24025,2019,"Sweden","Slovenia",0
24026,2019,"Sweden","Spain",0
24027,2019,"Sweden","Sweden",0
24028,2019,"Sweden","Switzerland",0
24029,2019,"Sweden","Turkey",0
24030,2019,"Sweden","United Kingdom",0
24031,2019,"Switzerland","Austria",0
24032,2019,"Switzerland","Belgium",0
24033,2019,"Switzerland","Bulgaria",0
24034,2019,"Switzerland","Croatia",0
24035,2019,"Switzerland","Cyprus",0
24036,2019,"Switzerland","Czech Republic",0
24037,2019,"Switzerland","Denmark",0
24038,2019,"Switzerland","Estonia",0
24039,2019,"Switzerland","Finland",0
24040,2019,"Switzerland","France",0
24041,2019,"Switzerland","Germany",0
24042,2019,"Switzerland","Greece",0
24043,2019,"Switzerland","Hungary",0
24044,2019,"Switzerland","Iceland",0
24045,2019,"Switzerland","Ireland",0
24046,2019,"Switzerland","Italy",0
24047,2019,"Switzerland","Latvia",0
24048,2019,"Switzerland","Liechtenstein",0
24049,2019,"Switzerland","Lithuania",0
24050,2019,"Switzerland","Luxembourg",0
24051,2019,"Switzerland","Malta",0
24052,2019,"Switzerland","Netherlands",0
24053,2019,"Switzerland","Norway",0
24054,2019,"Switzerland","Poland",0
24055,2019,"Switzerland","Portugal",0
24056,2019,"Switzerland","Romania",0
24057,2019,"Switzerland","Slovakia",0
24058,2019,"Switzerland","Slovenia",0
24059,2019,"Switzerland","Spain",0
24060,2019,"Switzerland","Sweden",0
24061,2019,"Switzerland","Switzerland",0
24062,2019,"Switzerland","Turkey",0
24063,2019,"Switzerland","United Kingdom",0
24064,2019,"Turkey","Austria",0
24065,2019,"Turkey","Belgium",0
24066,2019,"Turkey","Bulgaria",0
24067,2019,"Turkey","Croatia",0
24068,2019,"Turkey","Cyprus",0
24069,2019,"Turkey","Czech Republic",0
24070,2019,"Turkey","Denmark",0
24071,2019,"Turkey","Estonia",0
24072,2019,"Turkey","Finland",0
24073,2019,"Turkey","France",0
24074,2019,"Turkey","Germany",0
24075,2019,"Turkey","Greece",0
24076,2019,"Turkey","Hungary",0
24077,2019,"Turkey","Iceland",0
24078,2019,"Turkey","Ireland",0
24079,2019,"Turkey","Italy",0
24080,2019,"Turkey","Latvia",0
24081,2019,"Turkey","Liechtenstein",0
24082,2019,"Turkey","Lithuania",0
24083,2019,"Turkey","Luxembourg",0
24084,2019,"Turkey","Malta",0
24085,2019,"Turkey","Netherlands",0
24086,2019,"Turkey","Norway",0
24087,2019,"Turkey","Poland",0
24088,2019,"Turkey","Portugal",0
24089,2019,"Turkey","Romania",0
24090,2019,"Turkey","Slovakia",0
24091,2019,"Turkey","Slovenia",0
24092,2019,"Turkey","Spain",0
24093,2019,"Turkey","Sweden",0
24094,2019,"Turkey","Switzerland",0
24095,2019,"Turkey","Turkey",0
24096,2019,"Turkey","United Kingdom",0
24097,2019,"United Kingdom","Austria",0
24098,2019,"United Kingdom","Belgium",0
24099,2019,"United Kingdom","Bulgaria",0
24100,2019,"United Kingdom","Croatia",0
24101,2019,"United Kingdom","Cyprus",0
24102,2019,"United Kingdom","Czech Republic",0
24103,2019,"United Kingdom","Denmark",1
24104,2019,"United Kingdom","Estonia",0
24105,2019,"United Kingdom","Finland",0
24106,2019,"United Kingdom","France",0
24107,2019,"United Kingdom","Germany",1
24108,2019,"United Kingdom","Greece",0
24109,2019,"United Kingdom","Hungary",0
24110,2019,"United Kingdom","Iceland",0
24111,2019,"United Kingdom","Ireland",0
24112,2019,"United Kingdom","Italy",0
24113,2019,"United Kingdom","Latvia",0
24114,2019,"United Kingdom","Liechtenstein",0
24115,2019,"United Kingdom","Lithuania",0
24116,2019,"United Kingdom","Luxembourg",0
24117,2019,"United Kingdom","Malta",0
24118,2019,"United Kingdom","Netherlands",0
24119,2019,"United Kingdom","Norway",0
24120,2019,"United Kingdom","Poland",0
24121,2019,"United Kingdom","Portugal",0
24122,2019,"United Kingdom","Romania",0
24123,2019,"United Kingdom","Slovakia",0
24124,2019,"United Kingdom","Slovenia",0
24125,2019,"United Kingdom","Spain",0
24126,2019,"United Kingdom","Sweden",0
24127,2019,"United Kingdom","Switzerland",0
24128,2019,"United Kingdom","Turkey",0
24129,2019,"United Kingdom","United Kingdom",0
24130,2020,"Austria","Austria",0
24131,2020,"Austria","Belgium",0
24132,2020,"Austria","Bulgaria",0
24133,2020,"Austria","Croatia",0
24134,2020,"Austria","Cyprus",0
24135,2020,"Austria","Czech Republic",0
24136,2020,"Austria","Denmark",0
24137,2020,"Austria","Estonia",0
24138,2020,"Austria","Finland",0
24139,2020,"Austria","France",0
24140,2020,"Austria","Germany",0
24141,2020,"Austria","Greece",0
24142,2020,"Austria","Hungary",0
24143,2020,"Austria","Iceland",0
24144,2020,"Austria","Ireland",0
24145,2020,"Austria","Italy",0
24146,2020,"Austria","Latvia",0
24147,2020,"Austria","Liechtenstein",0
24148,2020,"Austria","Lithuania",0
24149,2020,"Austria","Luxembourg",0
24150,2020,"Austria","Malta",0
24151,2020,"Austria","Netherlands",0
24152,2020,"Austria","Norway",0
24153,2020,"Austria","Poland",0
24154,2020,"Austria","Portugal",0
24155,2020,"Austria","Romania",0
24156,2020,"Austria","Slovakia",0
24157,2020,"Austria","Slovenia",0
24158,2020,"Austria","Spain",0
24159,2020,"Austria","Sweden",0
24160,2020,"Austria","Switzerland",0
24161,2020,"Austria","Turkey",0
24162,2020,"Austria","United Kingdom",0
24163,2020,"Belgium","Austria",0
24164,2020,"Belgium","Belgium",0
24165,2020,"Belgium","Bulgaria",0
24166,2020,"Belgium","Croatia",0
24167,2020,"Belgium","Cyprus",0
24168,2020,"Belgium","Czech Republic",0
24169,2020,"Belgium","Denmark",0
24170,2020,"Belgium","Estonia",0
24171,2020,"Belgium","Finland",0
24172,2020,"Belgium","France",0
24173,2020,"Belgium","Germany",0
24174,2020,"Belgium","Greece",0
24175,2020,"Belgium","Hungary",0
24176,2020,"Belgium","Iceland",0
24177,2020,"Belgium","Ireland",0
24178,2020,"Belgium","Italy",1
24179,2020,"Belgium","Latvia",0
24180,2020,"Belgium","Liechtenstein",0
24181,2020,"Belgium","Lithuania",0
24182,2020,"Belgium","Luxembourg",0
24183,2020,"Belgium","Malta",0
24184,2020,"Belgium","Netherlands",0
24185,2020,"Belgium","Norway",0
24186,2020,"Belgium","Poland",0
24187,2020,"Belgium","Portugal",0
24188,2020,"Belgium","Romania",0
24189,2020,"Belgium","Slovakia",0
24190,2020,"Belgium","Slovenia",0
24191,2020,"Belgium","Spain",0
24192,2020,"Belgium","Sweden",0
24193,2020,"Belgium","Switzerland",0
24194,2020,"Belgium","Turkey",0
24195,2020,"Belgium","United Kingdom",0
24196,2020,"Bulgaria","Austria",0
24197,2020,"Bulgaria","Belgium",0
24198,2020,"Bulgaria","Bulgaria",0
24199,2020,"Bulgaria","Croatia",0
24200,2020,"Bulgaria","Cyprus",0
24201,2020,"Bulgaria","Czech Republic",0
24202,2020,"Bulgaria","Denmark",1
24203,2020,"Bulgaria","Estonia",0
24204,2020,"Bulgaria","Finland",0
24205,2020,"Bulgaria","France",0
24206,2020,"Bulgaria","Germany",0
24207,2020,"Bulgaria","Greece",0
24208,2020,"Bulgaria","Hungary",0
24209,2020,"Bulgaria","Iceland",0
24210,2020,"Bulgaria","Ireland",0
24211,2020,"Bulgaria","Italy",0
24212,2020,"Bulgaria","Latvia",0
24213,2020,"Bulgaria","Liechtenstein",0
24214,2020,"Bulgaria","Lithuania",0
24215,2020,"Bulgaria","Luxembourg",0
24216,2020,"Bulgaria","Malta",0
24217,2020,"Bulgaria","Netherlands",0
24218,2020,"Bulgaria","Norway",0
24219,2020,"Bulgaria","Poland",0
24220,2020,"Bulgaria","Portugal",0
24221,2020,"Bulgaria","Romania",0
24222,2020,"Bulgaria","Slovakia",0
24223,2020,"Bulgaria","Slovenia",0
24224,2020,"Bulgaria","Spain",0
24225,2020,"Bulgaria","Sweden",0
24226,2020,"Bulgaria","Switzerland",0
24227,2020,"Bulgaria","Turkey",0
24228,2020,"Bulgaria","United Kingdom",0
24229,2020,"Commission","Austria",0
24230,2020,"Commission","Belgium",0
24231,2020,"Commission","Bulgaria",1
24232,2020,"Commission","Croatia",0
24233,2020,"Commission","Cyprus",0
24234,2020,"Commission","Czech Republic",0
24235,2020,"Commission","Denmark",1
24236,2020,"Commission","Estonia",0
24237,2020,"Commission","Finland",0
24238,2020,"Commission","France",3
24239,2020,"Commission","Germany",0
24240,2020,"Commission","Greece",0
24241,2020,"Commission","Hungary",0
24242,2020,"Commission","Iceland",0
24243,2020,"Commission","Ireland",0
24244,2020,"Commission","Italy",0
24245,2020,"Commission","Latvia",0
24246,2020,"Commission","Liechtenstein",0
24247,2020,"Commission","Lithuania",0
24248,2020,"Commission","Luxembourg",0
24249,2020,"Commission","Malta",1
24250,2020,"Commission","Netherlands",0
24251,2020,"Commission","Norway",0
24252,2020,"Commission","Poland",0
24253,2020,"Commission","Portugal",0
24254,2020,"Commission","Romania",0
24255,2020,"Commission","Slovakia",0
24256,2020,"Commission","Slovenia",0
24257,2020,"Commission","Spain",1
24258,2020,"Commission","Sweden",0
24259,2020,"Commission","Switzerland",0
24260,2020,"Commission","Turkey",0
24261,2020,"Commission","United Kingdom",0
24262,2020,"Croatia","Austria",0
24263,2020,"Croatia","Belgium",0
24264,2020,"Croatia","Bulgaria",0
24265,2020,"Croatia","Croatia",0
24266,2020,"Croatia","Cyprus",0
24267,2020,"Croatia","Czech Republic",0
24268,2020,"Croatia","Denmark",0
24269,2020,"Croatia","Estonia",0
24270,2020,"Croatia","Finland",0
24271,2020,"Croatia","France",0
24272,2020,"Croatia","Germany",0
24273,2020,"Croatia","Greece",0
24274,2020,"Croatia","Hungary",0
24275,2020,"Croatia","Iceland",0
24276,2020,"Croatia","Ireland",0
24277,2020,"Croatia","Italy",0
24278,2020,"Croatia","Latvia",0
24279,2020,"Croatia","Liechtenstein",0
24280,2020,"Croatia","Lithuania",0
24281,2020,"Croatia","Luxembourg",0
24282,2020,"Croatia","Malta",0
24283,2020,"Croatia","Netherlands",0
24284,2020,"Croatia","Norway",0
24285,2020,"Croatia","Poland",0
24286,2020,"Croatia","Portugal",0
24287,2020,"Croatia","Romania",0
24288,2020,"Croatia","Slovakia",0
24289,2020,"Croatia","Slovenia",0
24290,2020,"Croatia","Spain",0
24291,2020,"Croatia","Sweden",0
24292,2020,"Croatia","Switzerland",0
24293,2020,"Croatia","Turkey",0
24294,2020,"Croatia","United Kingdom",0
24295,2020,"Cyprus","Austria",0
24296,2020,"Cyprus","Belgium",0
24297,2020,"Cyprus","Bulgaria",0
24298,2020,"Cyprus","Croatia",0
24299,2020,"Cyprus","Cyprus",0
24300,2020,"Cyprus","Czech Republic",0
24301,2020,"Cyprus","Denmark",0
24302,2020,"Cyprus","Estonia",0
24303,2020,"Cyprus","Finland",0
24304,2020,"Cyprus","France",0
24305,2020,"Cyprus","Germany",0
24306,2020,"Cyprus","Greece",0
24307,2020,"Cyprus","Hungary",0
24308,2020,"Cyprus","Iceland",0
24309,2020,"Cyprus","Ireland",0
24310,2020,"Cyprus","Italy",0
24311,2020,"Cyprus","Latvia",0
24312,2020,"Cyprus","Liechtenstein",0
24313,2020,"Cyprus","Lithuania",0
24314,2020,"Cyprus","Luxembourg",0
24315,2020,"Cyprus","Malta",0
24316,2020,"Cyprus","Netherlands",0
24317,2020,"Cyprus","Norway",0
24318,2020,"Cyprus","Poland",0
24319,2020,"Cyprus","Portugal",0
24320,2020,"Cyprus","Romania",0
24321,2020,"Cyprus","Slovakia",0
24322,2020,"Cyprus","Slovenia",0
24323,2020,"Cyprus","Spain",0
24324,2020,"Cyprus","Sweden",0
24325,2020,"Cyprus","Switzerland",0
24326,2020,"Cyprus","Turkey",0
24327,2020,"Cyprus","United Kingdom",0
24328,2020,"Czech Republic","Austria",0
24329,2020,"Czech Republic","Belgium",0
24330,2020,"Czech Republic","Bulgaria",0
24331,2020,"Czech Republic","Croatia",0
24332,2020,"Czech Republic","Cyprus",0
24333,2020,"Czech Republic","Czech Republic",0
24334,2020,"Czech Republic","Denmark",1
24335,2020,"Czech Republic","Estonia",0
24336,2020,"Czech Republic","Finland",0
24337,2020,"Czech Republic","France",1
24338,2020,"Czech Republic","Germany",0
24339,2020,"Czech Republic","Greece",0
24340,2020,"Czech Republic","Hungary",0
24341,2020,"Czech Republic","Iceland",0
24342,2020,"Czech Republic","Ireland",0
24343,2020,"Czech Republic","Italy",0
24344,2020,"Czech Republic","Latvia",0
24345,2020,"Czech Republic","Liechtenstein",0
24346,2020,"Czech Republic","Lithuania",0
24347,2020,"Czech Republic","Luxembourg",0
24348,2020,"Czech Republic","Malta",0
24349,2020,"Czech Republic","Netherlands",0
24350,2020,"Czech Republic","Norway",0
24351,2020,"Czech Republic","Poland",0
24352,2020,"Czech Republic","Portugal",0
24353,2020,"Czech Republic","Romania",0
24354,2020,"Czech Republic","Slovakia",0
24355,2020,"Czech Republic","Slovenia",0
24356,2020,"Czech Republic","Spain",0
24357,2020,"Czech Republic","Sweden",0
24358,2020,"Czech Republic","Switzerland",0
24359,2020,"Czech Republic","Turkey",0
24360,2020,"Czech Republic","United Kingdom",0
24361,2020,"Denmark","Austria",0
24362,2020,"Denmark","Belgium",0
24363,2020,"Denmark","Bulgaria",0
24364,2020,"Denmark","Croatia",0
24365,2020,"Denmark","Cyprus",0
24366,2020,"Denmark","Czech Republic",0
24367,2020,"Denmark","Denmark",0
24368,2020,"Denmark","Estonia",0
24369,2020,"Denmark","Finland",0
24370,2020,"Denmark","France",0
24371,2020,"Denmark","Germany",0
24372,2020,"Denmark","Greece",0
24373,2020,"Denmark","Hungary",0
24374,2020,"Denmark","Iceland",0
24375,2020,"Denmark","Ireland",0
24376,2020,"Denmark","Italy",0
24377,2020,"Denmark","Latvia",0
24378,2020,"Denmark","Liechtenstein",0
24379,2020,"Denmark","Lithuania",0
24380,2020,"Denmark","Luxembourg",0
24381,2020,"Denmark","Malta",0
24382,2020,"Denmark","Netherlands",0
24383,2020,"Denmark","Norway",0
24384,2020,"Denmark","Poland",0
24385,2020,"Denmark","Portugal",0
24386,2020,"Denmark","Romania",0
24387,2020,"Denmark","Slovakia",0
24388,2020,"Denmark","Slovenia",0
24389,2020,"Denmark","Spain",0
24390,2020,"Denmark","Sweden",0
24391,2020,"Denmark","Switzerland",0
24392,2020,"Denmark","Turkey",0
24393,2020,"Denmark","United Kingdom",0
24394,2020,"Estonia","Austria",0
24395,2020,"Estonia","Belgium",0
24396,2020,"Estonia","Bulgaria",0
24397,2020,"Estonia","Croatia",0
24398,2020,"Estonia","Cyprus",0
24399,2020,"Estonia","Czech Republic",0
24400,2020,"Estonia","Denmark",0
24401,2020,"Estonia","Estonia",0
24402,2020,"Estonia","Finland",0
24403,2020,"Estonia","France",0
24404,2020,"Estonia","Germany",0
24405,2020,"Estonia","Greece",0
24406,2020,"Estonia","Hungary",0
24407,2020,"Estonia","Iceland",0
24408,2020,"Estonia","Ireland",0
24409,2020,"Estonia","Italy",0
24410,2020,"Estonia","Latvia",0
24411,2020,"Estonia","Liechtenstein",0
24412,2020,"Estonia","Lithuania",0
24413,2020,"Estonia","Luxembourg",0
24414,2020,"Estonia","Malta",0
24415,2020,"Estonia","Netherlands",0
24416,2020,"Estonia","Norway",0
24417,2020,"Estonia","Poland",0
24418,2020,"Estonia","Portugal",0
24419,2020,"Estonia","Romania",0
24420,2020,"Estonia","Slovakia",0
24421,2020,"Estonia","Slovenia",0
24422,2020,"Estonia","Spain",0
24423,2020,"Estonia","Sweden",0
24424,2020,"Estonia","Switzerland",0
24425,2020,"Estonia","Turkey",0
24426,2020,"Estonia","United Kingdom",0
24427,2020,"European Free Trade Association","Austria",0
24428,2020,"European Free Trade Association","Belgium",0
24429,2020,"European Free Trade Association","Bulgaria",0
24430,2020,"European Free Trade Association","Croatia",0
24431,2020,"European Free Trade Association","Cyprus",0
24432,2020,"European Free Trade Association","Czech Republic",0
24433,2020,"European Free Trade Association","Denmark",0
24434,2020,"European Free Trade Association","Estonia",0
24435,2020,"European Free Trade Association","Finland",0
24436,2020,"European Free Trade Association","France",0
24437,2020,"European Free Trade Association","Germany",0
24438,2020,"European Free Trade Association","Greece",0
24439,2020,"European Free Trade Association","Hungary",0
24440,2020,"European Free Trade Association","Iceland",0
24441,2020,"European Free Trade Association","Ireland",0
24442,2020,"European Free Trade Association","Italy",0
24443,2020,"European Free Trade Association","Latvia",0
24444,2020,"European Free Trade Association","Liechtenstein",0
24445,2020,"European Free Trade Association","Lithuania",0
24446,2020,"European Free Trade Association","Luxembourg",0
24447,2020,"European Free Trade Association","Malta",0
24448,2020,"European Free Trade Association","Netherlands",0
24449,2020,"European Free Trade Association","Norway",0
24450,2020,"European Free Trade Association","Poland",0
24451,2020,"European Free Trade Association","Portugal",0
24452,2020,"European Free Trade Association","Romania",0
24453,2020,"European Free Trade Association","Slovakia",0
24454,2020,"European Free Trade Association","Slovenia",0
24455,2020,"European Free Trade Association","Spain",0
24456,2020,"European Free Trade Association","Sweden",0
24457,2020,"European Free Trade Association","Switzerland",0
24458,2020,"European Free Trade Association","Turkey",0
24459,2020,"European Free Trade Association","United Kingdom",0
24460,2020,"Finland","Austria",0
24461,2020,"Finland","Belgium",0
24462,2020,"Finland","Bulgaria",0
24463,2020,"Finland","Croatia",0
24464,2020,"Finland","Cyprus",0
24465,2020,"Finland","Czech Republic",0
24466,2020,"Finland","Denmark",0
24467,2020,"Finland","Estonia",0
24468,2020,"Finland","Finland",0
24469,2020,"Finland","France",0
24470,2020,"Finland","Germany",0
24471,2020,"Finland","Greece",0
24472,2020,"Finland","Hungary",0
24473,2020,"Finland","Iceland",0
24474,2020,"Finland","Ireland",0
24475,2020,"Finland","Italy",0
24476,2020,"Finland","Latvia",0
24477,2020,"Finland","Liechtenstein",0
24478,2020,"Finland","Lithuania",0
24479,2020,"Finland","Luxembourg",0
24480,2020,"Finland","Malta",0
24481,2020,"Finland","Netherlands",0
24482,2020,"Finland","Norway",0
24483,2020,"Finland","Poland",0
24484,2020,"Finland","Portugal",0
24485,2020,"Finland","Romania",0
24486,2020,"Finland","Slovakia",0
24487,2020,"Finland","Slovenia",0
24488,2020,"Finland","Spain",0
24489,2020,"Finland","Sweden",0
24490,2020,"Finland","Switzerland",0
24491,2020,"Finland","Turkey",0
24492,2020,"Finland","United Kingdom",0
24493,2020,"France","Austria",0
24494,2020,"France","Belgium",0
24495,2020,"France","Bulgaria",0
24496,2020,"France","Croatia",0
24497,2020,"France","Cyprus",0
24498,2020,"France","Czech Republic",0
24499,2020,"France","Denmark",0
24500,2020,"France","Estonia",0
24501,2020,"France","Finland",0
24502,2020,"France","France",0
24503,2020,"France","Germany",0
24504,2020,"France","Greece",0
24505,2020,"France","Hungary",0
24506,2020,"France","Iceland",0
24507,2020,"France","Ireland",0
24508,2020,"France","Italy",1
24509,2020,"France","Latvia",0
24510,2020,"France","Liechtenstein",0
24511,2020,"France","Lithuania",0
24512,2020,"France","Luxembourg",0
24513,2020,"France","Malta",0
24514,2020,"France","Netherlands",0
24515,2020,"France","Norway",0
24516,2020,"France","Poland",0
24517,2020,"France","Portugal",0
24518,2020,"France","Romania",0
24519,2020,"France","Slovakia",0
24520,2020,"France","Slovenia",0
